url,status,scheme,host,port,latency_ms,ip_version,score,sources,networks,tags,detail
http://bt.edwardk.info:4040/announce,alive,http,bt.edwardk.info,4040,1469.2,unknown,1035.41,Tunglies TrackersList | animeTrackerList,public,anime,HTTP 200 tracker response
http://www.tribalmixes.com/announce.php,alive,http,www.tribalmixes.com,80,520.4,unknown,1034.57,Tunglies TrackersList | animeTrackerList,public,anime,HTTP 200 tracker response
http://tracker.trancetraffic.com/announce,alive,http,tracker.trancetraffic.com,80,192.8,unknown,1033.84,Tunglies TrackersList,public,,HTTP 200 tracker response
http://bt.zlofenix.org:81/announce,alive,http,bt.zlofenix.org,81,468.2,unknown,1033.65,Tunglies TrackersList | animeTrackerList,public,anime,HTTP 200 tracker response
http://ehtracker.org/2541477/announce,alive,http,ehtracker.org,80,921.0,unknown,1032.01,Tunglies TrackersList | animeTrackerList,public,anime,HTTP 200 tracker response
http://ehtracker.org/1226599/1080494xo5eXcwFOBq/announce,alive,http,ehtracker.org,80,993.8,unknown,1030.39,Tunglies TrackersList | animeTrackerList,public,anime,HTTP 200 tracker response
http://bt.edwardk.info:2710/announce,alive,http,bt.edwardk.info,2710,1645.1,unknown,1029.62,Tunglies TrackersList | animeTrackerList,public,anime,HTTP 200 tracker response
http://ehtracker.org/1113709/announce,alive,http,ehtracker.org,80,1004.1,unknown,1029.17,Tunglies TrackersList | animeTrackerList,public,anime,HTTP 200 tracker response
udp://v2.iperson.xyz:6969/announce,alive,udp,v2.iperson.xyz,6969,191.2,ipv4,1028.89,00xc0d3 BitTorrent Tracker List | Tunglies TrackersList | animeTrackerList,public,anime,BEP 15 connect response
http://211.75.210.221/announce,alive,http,211.75.210.221,80,262.7,unknown,1028.73,ngosang IP literals,public,,HTTP 200 tracker response
http://kamikazee.duckdns.org:7777/announce,alive,http,kamikazee.duckdns.org,7777,588.1,unknown,1028.36,Tunglies TrackersList | animeTrackerList,public,anime,HTTP 404 bencoded tracker response
http://ehtracker.org/1104308/announce,alive,http,ehtracker.org,80,1015.8,unknown,1027.08,Tunglies TrackersList | animeTrackerList,public,anime,HTTP 200 tracker response
http://ehtracker.org/1/announce,alive,http,ehtracker.org,80,1061.2,unknown,1025.73,Tunglies TrackersList | animeTrackerList,public,anime,HTTP 200 tracker response
http://tracker.novaopcj.eu.org:6969/announce,alive,http,tracker.novaopcj.eu.org,6969,968.3,unknown,1022.61,Tunglies TrackersList | animeTrackerList,public,anime,HTTP 200 tracker response
http://211.75.205.187/announce,alive,http,211.75.205.187,80,260.1,unknown,1020.37,Tunglies TrackersList,public,,HTTP 200 tracker response
